request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R01191,Aster CMI,O-,5,High,Delhi,2024-08-30
R01192,Aster CMI,B+,4,High,Jaipur,2023-01-05
R01193,Narayana Health,B-,5,Medium,Delhi,2024-02-09
R01194,Sir Ganga Ram Hospital,A+,5,Critical,Rajkot,2023-03-29
R01195,Max Super Speciality,A+,3,Critical,Mumbai,2024-08-10
R01196,Fortis Healthcare,B+,4,Low,Bangalore,2024-01-09
R01197,Aster CMI,O+,6,Medium,Chennai,2024-06-04
R01198,Wockhardt,B+,2,Medium,Coimbatore,2024-03-06
R01199,Ruby Hall Clinic,A+,6,High,Nagpur,2024-09-03
R01200,Manipal Hospital,A+,1,High,Chennai,2023-07-08
R01201,Max Super Speciality,O+,4,High,Hyderabad,2023-12-22
R01202,Kokilaben Dhirubhai Ambani,O+,6,High,Surat,2023-07-21
R01203,Sir Ganga Ram Hospital,B+,1,Medium,Mumbai,2024-03-16
R01204,Manipal Hospital,O+,1,Critical,Indore,2023-10-07
R01205,Max Super Speciality,A-,4,Medium,Delhi,2024-10-23
R01206,AIIMS,A+,3,Low,Visakhapatnam,2024-06-09
R01207,Kokilaben Dhirubhai Ambani,A+,2,Critical,Surat,2023-08-27
R01208,Christian Medical College,A+,5,Medium,Hyderabad,2023-06-30
R01209,Sir Ganga Ram Hospital,B+,1,Medium,Nagpur,2024-06-02
R01210,AIIMS,B+,6,High,Mumbai,2023-11-27
R01211,Narayana Health,A+,6,Critical,Chennai,2024-11-19
R01212,AIIMS,A+,5,High,Chennai,2024-11-20
R01213,Kokilaben Dhirubhai Ambani,A+,2,Critical,Ludhiana,2023-12-23
R01214,Lilavati Hospital,A+,5,Medium,Hyderabad,2023-08-05
R01215,Max Super Speciality,A+,2,High,Nashik,2023-11-06
R01216,Manipal Hospital,A+,1,Low,Pune,2024-11-21
R01217,Kokilaben Dhirubhai Ambani,O+,2,Medium,Delhi,2024-08-29
R01218,Wockhardt,O+,2,Medium,Mumbai,2023-11-07
R01219,Christian Medical College,O-,3,Medium,Ahmedabad,2023-04-13
R01220,Narayana Health,O+,3,High,Mumbai,2024-01-14
R01221,Aster CMI,B+,1,High,Ludhiana,2024-03-04
R01222,Jehangir Hospital,B+,2,High,Kolkata,2023-08-17
R01223,Apollo Hospital,B+,2,High,Ahmedabad,2024-03-15
R01224,Lilavati Hospital,A+,2,Critical,Chennai,2024-11-15
R01225,Jehangir Hospital,A+,3,Low,Kolkata,2023-01-05
R01226,Medanta,A+,1,Medium,Ahmedabad,2023-03-21
R01227,Ruby Hall Clinic,AB+,3,Medium,Bhopal,2023-01-01
R01228,Fortis Healthcare,B+,2,Medium,Rajkot,2023-05-25
R01229,Max Super Speciality,A+,3,Low,Delhi,2024-09-22
R01230,Aster CMI,O+,3,Low,Pune,2024-04-08
R01231,Apollo Hospital,A+,5,Low,Ahmedabad,2023-09-22
R01232,Wockhardt,A+,1,Critical,Jaipur,2024-01-08
R01233,Kokilaben Dhirubhai Ambani,B+,2,Critical,Rajkot,2023-01-02
R01234,Kokilaben Dhirubhai Ambani,O+,1,Medium,Mumbai,2024-07-08
R01235,Aster CMI,O+,2,High,Chennai,2024-05-03
R01236,Narayana Health,AB+,1,Critical,Bhopal,2024-08-18
R01237,Wockhardt,O+,2,High,Nashik,2024-09-23
R01238,Aster CMI,A+,1,Medium,Nagpur,2023-12-05
R01239,Manipal Hospital,A+,3,Low,Delhi,2023-08-04
R01240,Sir Ganga Ram Hospital,A+,5,Medium,Kolkata,2023-11-13
R01241,Max Super Speciality,B+,5,Medium,Surat,2024-08-15
R01242,Wockhardt,B+,2,High,Indore,2024-06-08
R01243,Aster CMI,B-,3,Medium,Thane,2023-05-26
R01244,Sir Ganga Ram Hospital,B+,2,High,Bangalore,2024-02-21
R01245,Jehangir Hospital,A+,2,High,Kolkata,2023-04-29
R01246,Wockhardt,AB+,6,Medium,Lucknow,2023-12-07
R01247,Christian Medical College,O+,2,High,Ludhiana,2024-03-11
R01248,Safdarjung Hospital,A+,2,Medium,Indore,2023-09-27
R01249,Manipal Hospital,B-,2,High,Mumbai,2024-04-17
R01250,Sir Ganga Ram Hospital,A+,3,Medium,Lucknow,2024-08-17
R01251,Christian Medical College,A+,3,High,Hyderabad,2023-11-16
R01252,Fortis Healthcare,B+,3,Medium,Agra,2023-11-14
R01253,Safdarjung Hospital,B+,6,High,Ahmedabad,2023-05-27
R01254,Medanta,B+,3,Medium,Bangalore,2024-01-14
R01255,Sir Ganga Ram Hospital,B+,2,Low,Lucknow,2023-01-21
R01256,Fortis Healthcare,O+,6,Medium,Chennai,2023-08-26
R01257,Rajiv Gandhi Government Hospital,B+,2,Medium,Surat,2024-09-14
R01258,Wockhardt,A+,4,Low,Mumbai,2024-12-21
R01259,Rajiv Gandhi Government Hospital,O+,1,Medium,Mumbai,2023-01-24
R01260,Max Super Speciality,O-,2,Critical,Bangalore,2024-02-22
R01261,Fortis Healthcare,O+,2,Medium,Delhi,2024-05-26
R01262,AIIMS,AB+,4,High,Delhi,2023-11-22
R01263,Wockhardt,A+,1,Medium,Mumbai,2024-12-05
R01264,Deenanath Mangeshkar,B+,1,Medium,Mumbai,2024-11-21
R01265,Manipal Hospital,O-,1,Medium,Kanpur,2023-11-26
R01266,Rajiv Gandhi Government Hospital,A+,2,Medium,Surat,2024-09-19
R01267,Narayana Health,B+,2,Low,Bangalore,2024-07-11
R01268,Safdarjung Hospital,A+,2,High,Bangalore,2023-09-09
R01269,Christian Medical College,B+,5,High,Nagpur,2023-03-09
R01270,Safdarjung Hospital,A+,1,Critical,Bangalore,2023-02-24
R01271,Ruby Hall Clinic,B+,3,Medium,Mumbai,2023-02-20
R01272,Fortis Healthcare,O+,1,Medium,Surat,2024-08-18
R01273,Max Super Speciality,O+,6,Medium,Pune,2023-10-25
R01274,Sir Ganga Ram Hospital,AB+,2,Medium,Nagpur,2023-07-19
R01275,Fortis Healthcare,O+,6,Medium,Bangalore,2024-10-07
R01276,Manipal Hospital,B+,4,Critical,Ludhiana,2024-07-14
R01277,Apollo Hospital,A+,5,Medium,Visakhapatnam,2024-01-28
R01278,KEM Hospital,O-,5,Medium,Pune,2023-03-10
R01279,AIIMS,B+,3,Low,Lucknow,2024-11-22
R01280,Manipal Hospital,O-,5,High,Pune,2023-03-04
R01281,Christian Medical College,A+,3,Low,Pune,2024-02-13
R01282,Wockhardt,A+,2,Low,Indore,2024-11-17
R01283,Kokilaben Dhirubhai Ambani,B+,3,Low,Bangalore,2023-11-14
R01284,Narayana Health,O+,5,Medium,Jaipur,2023-12-24
R01285,Christian Medical College,B+,3,High,Delhi,2024-08-29
R01286,KEM Hospital,O+,3,Low,Thane,2023-08-26
R01287,Wockhardt,A+,3,High,Delhi,2024-05-01
R01288,Apollo Hospital,A+,3,Medium,Mumbai,2024-10-20
R01289,Ruby Hall Clinic,B+,3,Medium,Ahmedabad,2024-06-17
R01290,Apollo Hospital,O-,2,Medium,Bangalore,2023-04-02
R01291,Medanta,A+,2,Low,Bangalore,2024-06-16
R01292,Safdarjung Hospital,A+,3,Low,Hyderabad,2023-10-30
R01293,KEM Hospital,B-,3,Medium,Surat,2024-02-05
R01294,Wockhardt,B-,3,Medium,Bangalore,2024-07-14
R01295,Wockhardt,A+,3,High,Mumbai,2023-04-25
R01296,Amrita Institute of Medical Sciences,O+,1,High,Hyderabad,2024-05-18
R01297,Safdarjung Hospital,A+,4,Medium,Mumbai,2024-12-08
R01298,Max Super Speciality,O+,3,Medium,Rajkot,2023-06-24
R01299,Wockhardt,AB+,4,Medium,Hyderabad,2023-05-18
R01300,Lilavati Hospital,O+,3,Critical,Lucknow,2024-06-26
R01301,Kokilaben Dhirubhai Ambani,A+,1,Critical,Rajkot,2024-12-08
R01302,Fortis Healthcare,A+,6,Low,Lucknow,2023-03-11
R01303,Aster CMI,B+,4,High,Vadodara,2024-09-01
R01304,Manipal Hospital,O+,2,Medium,Udaipur,2023-04-28
R01305,Jehangir Hospital,B+,4,Low,Lucknow,2024-09-13
R01306,Medanta,A+,1,Critical,Nagpur,2023-01-24
R01307,Amrita Institute of Medical Sciences,B+,3,Critical,Ahmedabad,2024-06-29
R01308,Max Super Speciality,A-,4,High,Delhi,2023-06-14
R01309,Safdarjung Hospital,O+,1,Medium,Ahmedabad,2023-12-22
R01310,Ruby Hall Clinic,B+,1,Medium,Ahmedabad,2023-12-25
R01311,Amrita Institute of Medical Sciences,O+,1,Low,Delhi,2023-11-30
R01312,Narayana Health,O+,2,Low,Pune,2023-03-18
R01313,Deenanath Mangeshkar,B+,4,Low,Indore,2023-07-20
R01314,Narayana Health,A+,4,High,Rajkot,2024-03-03
R01315,Jehangir Hospital,B+,2,High,Chennai,2024-05-24
R01316,Apollo Hospital,O+,2,Medium,Surat,2024-05-12
R01317,Ruby Hall Clinic,O+,2,Medium,Patna,2023-02-23
R01318,AIIMS,O+,1,Medium,Jaipur,2023-12-12
R01319,Jehangir Hospital,AB+,2,Critical,Mumbai,2023-12-06
R01320,Amrita Institute of Medical Sciences,B+,2,High,Patna,2024-01-22
R01321,Ruby Hall Clinic,B-,2,Critical,Visakhapatnam,2023-11-03
R01322,Medanta,B+,2,Critical,Nashik,2024-06-03
R01323,Aster CMI,B+,1,Medium,Hyderabad,2024-04-20
R01324,Medanta,A+,1,High,Lucknow,2024-09-21
R01325,Safdarjung Hospital,O+,1,Medium,Delhi,2023-08-18
R01326,Ruby Hall Clinic,A-,6,Low,Surat,2024-12-17
R01327,Aster CMI,B+,6,Critical,Delhi,2023-09-07
R01328,Christian Medical College,B+,4,Medium,Patna,2023-09-27
R01329,Amrita Institute of Medical Sciences,A+,5,High,Hyderabad,2024-11-20
R01330,Safdarjung Hospital,B-,2,Low,Indore,2023-09-04
R01331,Narayana Health,A+,3,Medium,Rajkot,2024-05-27
R01332,Jehangir Hospital,AB+,3,High,Jaipur,2023-03-10
R01333,Amrita Institute of Medical Sciences,O+,3,Critical,Hyderabad,2024-10-25
R01334,Aster CMI,B+,1,Low,Pune,2024-11-26
R01335,AIIMS,A+,2,High,Pune,2024-07-15
R01336,Max Super Speciality,A+,1,Low,Pune,2023-03-06
R01337,Christian Medical College,A+,2,Medium,Chennai,2023-01-27
R01338,Apollo Hospital,A+,2,Low,Ludhiana,2024-11-16
R01339,Max Super Speciality,O+,3,Medium,Hyderabad,2024-10-12
R01340,Wockhardt,A-,3,High,Lucknow,2023-01-29
R01341,Narayana Health,A+,2,Medium,Kolkata,2024-11-19
R01342,Medanta,A+,1,Medium,Delhi,2023-11-03
R01343,Medanta,A+,2,Low,Bangalore,2024-06-10
R01344,Deenanath Mangeshkar,A-,2,High,Ahmedabad,2023-02-06
R01345,Max Super Speciality,O+,2,Low,Hyderabad,2023-11-15
R01346,Wockhardt,B-,4,Medium,Jaipur,2024-04-13
R01347,Christian Medical College,O-,6,Medium,Rajkot,2024-03-29
R01348,AIIMS,O+,5,High,Mumbai,2024-02-16
R01349,Max Super Speciality,A+,1,Medium,Bangalore,2024-01-09
R01350,Amrita Institute of Medical Sciences,B-,2,Medium,Thane,2024-01-24
R01351,Medanta,O+,2,Medium,Hyderabad,2024-07-05
R01352,Manipal Hospital,B-,2,Low,Surat,2023-05-15
R01353,Kokilaben Dhirubhai Ambani,B+,3,High,Mumbai,2024-07-30
R01354,Rajiv Gandhi Government Hospital,B+,2,Critical,Mumbai,2023-07-02
R01355,Manipal Hospital,A+,1,Medium,Delhi,2023-03-20
R01356,Ruby Hall Clinic,B+,3,High,Patna,2024-08-23
R01357,Amrita Institute of Medical Sciences,A+,2,High,Thane,2023-09-25
R01358,Sir Ganga Ram Hospital,AB+,1,High,Hyderabad,2024-03-09
R01359,Christian Medical College,O+,3,High,Patna,2023-10-03
R01360,KEM Hospital,B+,2,Critical,Pune,2024-12-24
R01361,AIIMS,A+,1,High,Pune,2024-11-09
R01362,Medanta,AB+,1,Critical,Thane,2024-11-15
R01363,Deenanath Mangeshkar,A-,1,Medium,Bangalore,2024-10-06
R01364,KEM Hospital,A+,2,Medium,Indore,2024-05-16
R01365,Amrita Institute of Medical Sciences,O+,3,Low,Bangalore,2024-05-11
R01366,Medanta,A+,3,Low,Nagpur,2023-06-26
R01367,Narayana Health,A+,2,High,Nashik,2023-02-25
R01368,Max Super Speciality,A+,3,Medium,Bhopal,2023-11-22
R01369,Kokilaben Dhirubhai Ambani,B-,3,Medium,Vadodara,2024-03-01
R01370,Manipal Hospital,A+,3,High,Thane,2023-10-25
R01371,Medanta,A+,2,High,Lucknow,2024-12-21
R01372,Max Super Speciality,A+,2,Medium,Bangalore,2023-02-14
R01373,Max Super Speciality,O-,1,Medium,Bhopal,2024-10-03
R01374,Fortis Healthcare,A+,4,Medium,Bangalore,2023-08-18
R01375,AIIMS,A+,2,High,Chennai,2024-12-25
R01376,Jehangir Hospital,B+,2,Medium,Ludhiana,2023-08-27
R01377,Manipal Hospital,AB+,3,Low,Mumbai,2023-12-09
R01378,Narayana Health,B+,2,Critical,Kolkata,2024-01-12
R01379,Fortis Healthcare,B+,2,Critical,Ahmedabad,2024-10-11
R01380,Kokilaben Dhirubhai Ambani,A+,1,Low,Delhi,2023-05-16
R01381,Aster CMI,B+,3,High,Lucknow,2024-10-13
R01382,Lilavati Hospital,B-,5,High,Delhi,2023-04-30
R01383,Kokilaben Dhirubhai Ambani,A+,2,Medium,Lucknow,2023-09-03
R01384,Aster CMI,O+,1,Critical,Pune,2024-08-16
R01385,Narayana Health,O+,2,Medium,Pune,2024-06-23
R01386,Christian Medical College,B+,2,Medium,Jaipur,2024-11-15
R01387,Fortis Healthcare,A-,2,High,Delhi,2023-05-31
R01388,Max Super Speciality,O-,2,High,Bhopal,2024-11-26
R01389,Kokilaben Dhirubhai Ambani,A+,4,High,Bangalore,2023-01-02
R01390,Jehangir Hospital,A-,3,High,Patna,2023-11-09
R01391,Aster CMI,A+,1,Critical,Hyderabad,2023-10-27
R01392,Ruby Hall Clinic,O+,2,High,Vadodara,2024-06-30
R01393,Apollo Hospital,B-,2,Low,Mumbai,2023-08-23
R01394,AIIMS,B-,1,Medium,Chennai,2023-06-08
R01395,Amrita Institute of Medical Sciences,B+,5,High,Bangalore,2024-09-15
R01396,Rajiv Gandhi Government Hospital,AB+,2,Low,Kolkata,2024-05-14
R01397,Wockhardt,O-,2,High,Nagpur,2023-05-05
R01398,Apollo Hospital,A+,3,Low,Bangalore,2023-11-21
R01399,Medanta,A-,2,Critical,Surat,2023-04-11
R01400,Manipal Hospital,O+,1,High,Bangalore,2024-04-11
R01401,Rajiv Gandhi Government Hospital,B+,1,Medium,Mumbai,2023-08-10
R01402,Amrita Institute of Medical Sciences,A+,5,Medium,Visakhapatnam,2023-08-29
R01403,Deenanath Mangeshkar,B-,1,Low,Surat,2024-05-16
R01404,Aster CMI,O-,5,High,Delhi,2024-06-27
R01405,Safdarjung Hospital,B+,5,Medium,Lucknow,2024-11-29
R01406,AIIMS,O+,2,High,Coimbatore,2023-06-12
R01407,Fortis Healthcare,O+,3,High,Rajkot,2023-04-13
R01408,KEM Hospital,O+,6,Medium,Kolkata,2024-08-15
R01409,Amrita Institute of Medical Sciences,O+,2,Medium,Kolkata,2024-09-08
R01410,Lilavati Hospital,O+,2,Medium,Kolkata,2024-07-27
R01411,Christian Medical College,A+,3,Low,Mumbai,2023-07-25
R01412,Sir Ganga Ram Hospital,A+,1,Medium,Hyderabad,2023-11-13
R01413,Deenanath Mangeshkar,A+,1,Critical,Chennai,2024-09-02
R01414,Sir Ganga Ram Hospital,O+,1,Critical,Mumbai,2024-08-01
R01415,Apollo Hospital,O+,3,Critical,Indore,2023-02-02
R01416,Max Super Speciality,O+,2,High,Nagpur,2023-08-19
R01417,KEM Hospital,A+,3,Medium,Bangalore,2024-11-04
R01418,Rajiv Gandhi Government Hospital,A+,2,Low,Indore,2023-09-18
R01419,Manipal Hospital,O+,1,Low,Nagpur,2023-05-02
R01420,Christian Medical College,AB+,2,Medium,Ahmedabad,2024-07-06
R01421,Christian Medical College,A+,6,Low,Mumbai,2023-04-25
R01422,Kokilaben Dhirubhai Ambani,B+,2,Medium,Surat,2023-06-16
R01423,Christian Medical College,A+,3,Low,Delhi,2024-01-29
R01424,Sir Ganga Ram Hospital,O+,1,Low,Hyderabad,2024-07-07
R01425,Wockhardt,B+,1,High,Pune,2024-08-13
R01426,Safdarjung Hospital,A+,1,High,Visakhapatnam,2023-04-20
R01427,Deenanath Mangeshkar,A+,2,Critical,Hyderabad,2023-05-28
R01428,Ruby Hall Clinic,A+,1,Low,Surat,2023-04-10
R01429,Apollo Hospital,A+,1,Low,Ahmedabad,2023-02-04
R01430,Lilavati Hospital,B+,3,Low,Nagpur,2023-11-16
R01431,Kokilaben Dhirubhai Ambani,AB+,4,Medium,Chennai,2024-07-15
R01432,Safdarjung Hospital,O+,2,Low,Lucknow,2024-12-10
R01433,Fortis Healthcare,O+,5,Critical,Kolkata,2023-08-21
R01434,Sir Ganga Ram Hospital,A+,2,Low,Jaipur,2023-06-12
R01435,AIIMS,A+,1,Medium,Chennai,2023-04-26
R01436,AIIMS,O+,1,High,Nashik,2023-07-30
R01437,Ruby Hall Clinic,A+,4,Medium,Bangalore,2023-02-07
R01438,Wockhardt,O+,1,Low,Pune,2024-11-23
R01439,Aster CMI,B+,6,Medium,Pune,2024-02-07
R01440,AIIMS,B+,2,Critical,Surat,2023-08-16
R01441,Sir Ganga Ram Hospital,O+,2,High,Ahmedabad,2023-02-24
R01442,Medanta,O+,4,High,Udaipur,2023-10-16
R01443,Jehangir Hospital,O-,2,High,Delhi,2024-03-23
R01444,Rajiv Gandhi Government Hospital,A+,2,Medium,Visakhapatnam,2024-12-15
R01445,Wockhardt,AB+,6,High,Lucknow,2023-10-12
R01446,Fortis Healthcare,A+,2,Medium,Delhi,2023-06-24
R01447,Narayana Health,O-,3,Medium,Bangalore,2024-01-11
R01448,Amrita Institute of Medical Sciences,A+,4,Low,Ahmedabad,2023-03-27
R01449,Sir Ganga Ram Hospital,A+,2,Medium,Ludhiana,2024-10-24
R01450,AIIMS,B+,1,Critical,Kolkata,2023-08-16
R01451,Christian Medical College,O+,3,High,Hyderabad,2023-08-29
R01452,Aster CMI,O+,2,High,Mumbai,2024-10-16
R01453,Kokilaben Dhirubhai Ambani,B+,1,Medium,Mumbai,2024-11-23
R01454,KEM Hospital,O+,2,Medium,Jaipur,2024-12-21
R01455,KEM Hospital,B+,3,High,Kolkata,2023-12-13
R01456,Jehangir Hospital,B+,2,High,Hyderabad,2023-08-18
R01457,Deenanath Mangeshkar,B+,3,Medium,Pune,2024-09-19
R01458,Narayana Health,A+,5,Medium,Kanpur,2023-12-24
R01459,Sir Ganga Ram Hospital,A+,2,High,Lucknow,2023-11-07
R01460,Christian Medical College,B+,6,Low,Kolkata,2023-09-19
R01461,Deenanath Mangeshkar,A+,2,Medium,Kolkata,2024-12-10
R01462,Aster CMI,O+,1,Medium,Chennai,2023-07-05
R01463,Ruby Hall Clinic,B+,6,Medium,Mumbai,2024-07-10
R01464,Wockhardt,O+,1,Low,Indore,2023-09-25
R01465,Medanta,O+,4,High,Vadodara,2024-11-26
R01466,Amrita Institute of Medical Sciences,O+,3,Medium,Mumbai,2024-07-30
R01467,Apollo Hospital,B+,5,Medium,Delhi,2023-04-19
R01468,Amrita Institute of Medical Sciences,AB+,3,High,Nagpur,2024-01-12
R01469,Wockhardt,O+,2,High,Mumbai,2024-05-12
R01470,Ruby Hall Clinic,A+,1,Medium,Bhopal,2023-09-09
R01471,Kokilaben Dhirubhai Ambani,A-,4,Critical,Mumbai,2024-02-22
R01472,Narayana Health,A+,1,Critical,Coimbatore,2024-07-31
R01473,Ruby Hall Clinic,B+,3,Medium,Chennai,2023-01-15
R01474,Christian Medical College,O+,2,Critical,Delhi,2024-06-20
R01475,Fortis Healthcare,A+,4,Low,Mumbai,2023-07-14
R01476,KEM Hospital,AB+,2,Low,Kolkata,2023-04-14
R01477,Lilavati Hospital,B-,2,Low,Jaipur,2024-05-02
R01478,Manipal Hospital,B+,2,Medium,Mumbai,2024-08-07
R01479,AIIMS,B+,1,Low,Kolkata,2023-02-18
R01480,Rajiv Gandhi Government Hospital,O+,2,Critical,Lucknow,2024-03-29
R01481,Sir Ganga Ram Hospital,A+,1,Medium,Surat,2024-06-09
R01482,Safdarjung Hospital,B+,1,Critical,Surat,2023-03-15
R01483,Deenanath Mangeshkar,B+,1,Medium,Kolkata,2023-09-07
R01484,Manipal Hospital,A+,1,Critical,Bhopal,2023-06-03
R01485,Amrita Institute of Medical Sciences,B-,1,Critical,Kanpur,2023-08-12
R01486,Safdarjung Hospital,A+,5,Medium,Nagpur,2023-03-20
R01487,Max Super Speciality,O+,1,High,Pune,2024-08-25
R01488,AIIMS,AB+,1,Low,Chennai,2024-05-03
R01489,Jehangir Hospital,A-,1,High,Bangalore,2023-03-25
R01490,Christian Medical College,A+,2,Medium,Delhi,2023-04-25
R01491,KEM Hospital,O+,3,Critical,Agra,2023-12-04
R01492,Apollo Hospital,A+,4,High,Chennai,2024-05-11
R01493,Ruby Hall Clinic,O+,2,Critical,Hyderabad,2024-09-01
R01494,AIIMS,A-,4,Medium,Delhi,2023-06-10
R01495,KEM Hospital,O+,1,Medium,Thane,2023-09-27
R01496,Apollo Hospital,AB+,6,High,Nashik,2023-12-03
R01497,Jehangir Hospital,A+,1,Low,Delhi,2023-05-22
R01498,Aster CMI,A+,2,High,Delhi,2024-04-19
R01499,Manipal Hospital,O+,1,Critical,Nashik,2023-07-18
R01500,Manipal Hospital,A+,1,Critical,Mumbai,2024-10-14
R01501,Kokilaben Dhirubhai Ambani,B+,2,Low,Kolkata,2024-04-18
R01502,Apollo Hospital,O+,2,High,Delhi,2024-07-21
R01503,Amrita Institute of Medical Sciences,O+,2,Critical,Mumbai,2023-11-03
R01504,Deenanath Mangeshkar,B+,4,High,Pune,2024-02-05
R01505,Amrita Institute of Medical Sciences,A+,4,Low,Pune,2023-06-10
R01506,Fortis Healthcare,AB+,2,Medium,Hyderabad,2023-03-13
R01507,Aster CMI,B+,4,Low,Delhi,2024-09-01
R01508,Narayana Health,AB+,5,High,Coimbatore,2023-09-29
R01509,Deenanath Mangeshkar,O+,1,High,Chennai,2023-09-09
R01510,Sir Ganga Ram Hospital,B+,3,High,Delhi,2024-08-18
R01511,Manipal Hospital,B+,5,Medium,Agra,2023-08-09
R01512,Aster CMI,O+,2,Medium,Thane,2024-03-12
R01513,Amrita Institute of Medical Sciences,A+,4,High,Lucknow,2023-11-09
R01514,Kokilaben Dhirubhai Ambani,A-,3,High,Chennai,2024-10-05
R01515,Max Super Speciality,O+,4,High,Nagpur,2023-06-09
R01516,Narayana Health,O+,2,Low,Ahmedabad,2024-07-30
R01517,Manipal Hospital,B-,6,High,Pune,2023-08-09
R01518,Wockhardt,O+,2,Medium,Coimbatore,2023-08-12
R01519,Amrita Institute of Medical Sciences,A+,6,Medium,Delhi,2024-06-20
R01520,Wockhardt,O+,2,Low,Bhopal,2024-11-17
R01521,Amrita Institute of Medical Sciences,A+,2,Critical,Delhi,2023-08-15
R01522,Ruby Hall Clinic,AB+,1,Medium,Bangalore,2024-10-16
R01523,Apollo Hospital,O+,1,High,Agra,2024-05-08
R01524,KEM Hospital,O+,1,High,Mumbai,2023-12-31
R01525,Amrita Institute of Medical Sciences,A+,2,Medium,Delhi,2023-09-07
R01526,Aster CMI,B-,1,Medium,Mumbai,2024-02-19
R01527,Wockhardt,O+,1,Low,Ahmedabad,2024-04-04
R01528,Max Super Speciality,AB+,5,High,Bhopal,2023-05-21
R01529,AIIMS,O+,1,Medium,Mumbai,2024-07-24
R01530,Fortis Healthcare,A-,1,Medium,Visakhapatnam,2023-01-16
R01531,Aster CMI,A+,2,High,Delhi,2024-01-20
R01532,Safdarjung Hospital,B+,1,Medium,Chennai,2023-07-13
R01533,Ruby Hall Clinic,O+,4,High,Delhi,2023-06-18
R01534,Narayana Health,AB+,1,Medium,Bangalore,2023-03-31
R01535,KEM Hospital,A+,4,Low,Chennai,2024-09-03
R01536,Kokilaben Dhirubhai Ambani,A+,4,Low,Chennai,2023-04-22
R01537,Christian Medical College,O+,1,Medium,Chennai,2023-05-18
R01538,Max Super Speciality,O+,2,High,Surat,2024-01-26
R01539,AIIMS,O+,2,High,Nagpur,2024-06-02
R01540,Aster CMI,O+,5,Low,Nagpur,2024-09-01
R01541,Kokilaben Dhirubhai Ambani,A-,1,Medium,Hyderabad,2024-04-30
R01542,KEM Hospital,O+,5,Medium,Bangalore,2023-05-17
R01543,Amrita Institute of Medical Sciences,AB-,2,Medium,Bhopal,2023-12-08
R01544,Narayana Health,B-,2,Medium,Nashik,2023-07-11
R01545,Manipal Hospital,AB-,1,Critical,Mumbai,2023-10-14
R01546,Max Super Speciality,AB+,1,Low,Hyderabad,2024-02-14
R01547,Wockhardt,B+,1,Medium,Chennai,2023-10-14
R01548,Amrita Institute of Medical Sciences,O+,2,High,Lucknow,2024-03-26
R01549,Medanta,O+,4,High,Delhi,2024-08-31
R01550,Fortis Healthcare,O+,3,Medium,Pune,2023-01-09
R01551,Sir Ganga Ram Hospital,B+,3,Low,Delhi,2023-12-26
R01552,Sir Ganga Ram Hospital,AB+,2,Low,Delhi,2024-02-14
R01553,Wockhardt,A+,1,High,Surat,2023-06-29
R01554,Max Super Speciality,B+,1,Critical,Kanpur,2023-02-02
R01555,Max Super Speciality,A+,2,Medium,Bhopal,2023-12-26
R01556,Narayana Health,A+,4,Medium,Ahmedabad,2023-05-26
R01557,Christian Medical College,A+,2,High,Delhi,2024-03-15
R01558,Deenanath Mangeshkar,B-,5,High,Kolkata,2023-03-13
R01559,Wockhardt,O+,5,Medium,Nashik,2023-08-09
R01560,Wockhardt,A+,4,High,Surat,2023-02-27
R01561,Aster CMI,O+,2,Medium,Agra,2023-06-28
R01562,Sir Ganga Ram Hospital,AB+,3,High,Kolkata,2023-10-15
R01563,Apollo Hospital,A+,3,Medium,Delhi,2023-06-07
R01564,Rajiv Gandhi Government Hospital,B+,3,High,Nashik,2024-06-30
R01565,Aster CMI,B+,1,Medium,Surat,2023-04-16
R01566,Deenanath Mangeshkar,A+,4,Medium,Thane,2024-08-27
R01567,Amrita Institute of Medical Sciences,O+,3,Medium,Hyderabad,2024-01-20
R01568,Aster CMI,O-,6,Medium,Lucknow,2024-07-13
R01569,Narayana Health,B-,1,High,Kolkata,2023-10-09
R01570,AIIMS,A+,2,Medium,Pune,2023-03-27
R01571,Medanta,B+,2,Low,Kanpur,2023-01-30
R01572,Apollo Hospital,A+,3,Medium,Mumbai,2024-12-10
R01573,Wockhardt,A+,3,Medium,Ahmedabad,2024-12-02
R01574,AIIMS,A+,2,High,Patna,2024-11-05
R01575,Deenanath Mangeshkar,O+,3,High,Mumbai,2023-03-05
R01576,Narayana Health,O-,2,Medium,Lucknow,2023-03-22
R01577,Apollo Hospital,A-,1,Medium,Coimbatore,2023-07-23
R01578,Rajiv Gandhi Government Hospital,O+,2,High,Thane,2024-04-06
R01579,Wockhardt,A-,4,Medium,Lucknow,2024-03-06
R01580,Wockhardt,A+,1,Medium,Mumbai,2023-06-29
R01581,Fortis Healthcare,O+,2,Medium,Vadodara,2023-07-21
R01582,Ruby Hall Clinic,B+,5,Medium,Chennai,2024-01-24
R01583,Apollo Hospital,O+,2,Low,Mumbai,2023-12-11
R01584,Christian Medical College,A+,3,High,Chennai,2024-01-31
R01585,Jehangir Hospital,B+,1,Critical,Kolkata,2023-06-01
R01586,Sir Ganga Ram Hospital,B+,1,Medium,Kolkata,2023-12-21
R01587,Kokilaben Dhirubhai Ambani,A-,1,Medium,Bangalore,2023-04-20
R01588,Sir Ganga Ram Hospital,O+,3,Medium,Mumbai,2023-09-24
