request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R01168,Civil Hospital,A-,1,Medium,Vadodara,2024-09-12
R01169,Safdarjung Hospital,B+,4,Medium,Kanpur,2024-11-20
R01170,Ram Manohar Lohia Hospital,A+,8,High,Aligarh,2023-04-02
R01171,Lilavati Hospital,B+,8,High,Ludhiana,2023-04-29
R01172,AIIMS Hospital,O+,1,Critical,Amritsar,2023-04-26
R01173,Amrita Institute of Medical Sciences,A+,8,High,Jabalpur,2024-01-27
R01174,AIIMS Hospital,O+,3,Medium,Vadodara,2024-02-17
R01175,Lilavati Hospital,A+,7,High,Chandigarh,2023-04-18
R01176,Primary Health Centre,B-,10,Medium,Vadodara,2023-05-13
R01177,Columbia Asia Hospital,AB+,1,Critical,Solapur,2023-07-05
R01178,Fortis Healthcare,O+,5,Critical,Jabalpur,2023-02-12
R01179,Max Super Speciality Hospital,O+,4,Low,Hubballi,2023-05-04
R01180,Columbia Asia Hospital,B+,4,Medium,Pimpri,2024-09-24
R01181,Primary Health Centre,A+,5,Medium,Kolkata,2023-02-02
R01182,Sir Gangaram Hospital,O+,3,High,Ranchi,2024-04-02
R01183,Civil Hospital,B+,7,Medium,Surat,2023-05-20
R01184,Civil Hospital,B+,2,High,Pimpri,2023-12-18
R01185,AIIMS Hospital,A-,1,Low,Howrah,2024-11-08
R01186,Narayana Health,A+,6,High,Thane,2024-06-25
R01187,ESI Hospital,B+,1,Low,Bangalore,2024-03-24
R01188,Medanta - The Medicity,B+,7,Medium,Ahmedabad,2023-09-12
R01189,Christian Medical College,B+,8,High,Lucknow,2023-07-22
R01190,Breach Candy Hospital,AB+,2,High,Hubballi,2024-09-29
R01191,Fortis Healthcare,B+,4,Medium,Allahabad,2023-08-08
R01192,Amrita Institute of Medical Sciences,O+,7,Medium,Bareilly,2023-02-07
R01193,Sassoon General Hospital,B+,6,High,Kota,2023-10-28
R01194,Kokilaben Dhirubhai Ambani Hospital,B+,2,Critical,Visakhapatnam,2024-08-08
R01195,Columbia Asia Hospital,A+,4,High,Tiruchirappalli,2023-07-17
R01196,Sir Gangaram Hospital,AB+,3,High,Dhanbad,2024-03-17
R01197,Government General Hospital,AB+,9,Medium,Guwahati,2024-01-25
R01198,Bombay Hospital,AB+,6,Low,Ahmedabad,2023-12-12
R01199,KEM Hospital,O+,2,Medium,Madurai,2023-08-02
R01200,AIIMS Hospital,O+,2,Medium,Pune,2024-07-03
R01201,ESI Hospital,O+,3,High,Vadodara,2023-01-14
R01202,Safdarjung Hospital,A+,5,Medium,Kanpur,2024-11-07
R01203,Civil Hospital,B+,6,Critical,Ludhiana,2023-07-03
R01204,Max Super Speciality Hospital,B+,5,Medium,Srinagar,2024-04-11
R01205,Bombay Hospital,O+,1,High,Srinagar,2024-10-28
R01206,Amrita Institute of Medical Sciences,B+,1,Critical,Bhopal,2024-11-12
R01207,Max Super Speciality Hospital,O+,7,Low,Bareilly,2023-11-05
R01208,Max Super Speciality Hospital,B+,10,Low,Surat,2024-06-17
R01209,Medanta - The Medicity,A+,7,Critical,Agra,2023-04-17
R01210,KEM Hospital,B+,10,High,Pune,2023-06-03
R01211,Lilavati Hospital,A+,6,Low,Hyderabad,2023-10-16
R01212,Columbia Asia Hospital,A+,9,Medium,Faridabad,2023-06-30
R01213,Primary Health Centre,A+,2,Low,Howrah,2023-04-13
R01214,Columbia Asia Hospital,A+,1,Medium,Raipur,2023-04-03
R01215,Amrita Institute of Medical Sciences,O+,6,High,Tiruchirappalli,2023-10-19
R01216,Kokilaben Dhirubhai Ambani Hospital,B+,6,High,Indore,2023-01-24
R01217,Sassoon General Hospital,A+,9,Medium,Chandigarh,2024-07-25
R01218,Government General Hospital,B+,10,Low,Mysore,2024-11-30
R01219,Safdarjung Hospital,O+,1,Medium,Visakhapatnam,2024-02-09
R01220,District Hospital,B+,1,Critical,Solapur,2024-10-02
R01221,Narayana Health,O-,10,Medium,Ahmedabad,2024-06-21
R01222,Lilavati Hospital,AB+,6,Medium,Kota,2023-05-24
R01223,KEM Hospital,O-,5,Medium,Nagpur,2023-12-12
R01224,Civil Hospital,A+,6,Medium,Pune,2023-01-09
R01225,Hinduja Hospital,B+,6,High,Bangalore,2024-08-13
R01226,Christian Medical College,O+,4,Critical,Faridabad,2024-11-11
R01227,Max Super Speciality Hospital,O-,10,Medium,Tiruchirappalli,2023-12-01
R01228,Primary Health Centre,O+,8,Critical,Faridabad,2023-05-18
R01229,AIIMS Hospital,AB+,5,Critical,Pune,2023-06-03
R01230,Government General Hospital,A+,6,High,Dhanbad,2024-09-02
R01231,Amrita Institute of Medical Sciences,B+,2,Medium,Chennai,2023-10-21
R01232,Max Super Speciality Hospital,A+,1,Critical,Madurai,2024-01-20
R01233,Medanta - The Medicity,B+,8,Critical,Ludhiana,2023-05-12
R01234,Narayana Health,A-,6,High,Mysore,2023-01-18
R01235,Ram Manohar Lohia Hospital,B+,9,High,Ahmedabad,2024-08-28
R01236,AIIMS Hospital,O+,5,Medium,Pune,2023-07-18
R01237,Manipal Hospitals,A+,8,Medium,Jodhpur,2024-12-18
R01238,Sir Gangaram Hospital,B+,7,Medium,Delhi,2024-01-11
R01239,Amrita Institute of Medical Sciences,A-,10,High,Guwahati,2023-12-25
R01240,KEM Hospital,B+,1,Medium,Kanpur,2024-01-25
R01241,District Hospital,B+,7,Medium,Srinagar,2023-03-09
R01242,Columbia Asia Hospital,A-,4,Critical,Chandigarh,2024-11-01
R01243,Lilavati Hospital,O-,6,Critical,Patna,2023-01-02
R01244,Christian Medical College,B+,9,Medium,Srinagar,2023-08-08
R01245,District Hospital,A+,9,Medium,Coimbatore,2024-11-13
R01246,Manipal Hospitals,B+,9,High,Kanpur,2024-08-05
R01247,Max Super Speciality Hospital,A+,5,Critical,Srinagar,2024-09-02
R01248,Kokilaben Dhirubhai Ambani Hospital,A+,4,High,Rajkot,2023-12-20
R01249,Sassoon General Hospital,B+,6,Medium,Vijayawada,2023-05-12
R01250,Kokilaben Dhirubhai Ambani Hospital,A+,10,Medium,Kolkata,2024-12-12
R01251,Manipal Hospitals,O+,5,High,Patna,2024-08-20
R01252,Ram Manohar Lohia Hospital,O+,10,Medium,Varanasi,2024-05-23
R01253,Max Super Speciality Hospital,B+,5,Medium,Jaipur,2023-01-18
R01254,Sassoon General Hospital,O+,8,High,Raipur,2023-04-10
R01255,Fortis Healthcare,B+,10,High,Aligarh,2023-08-23
R01256,Fortis Healthcare,A+,5,High,Surat,2024-04-09
R01257,Max Super Speciality Hospital,B+,1,Medium,Surat,2023-05-02
R01258,Amrita Institute of Medical Sciences,AB+,5,High,Ranchi,2023-05-26
R01259,Bombay Hospital,A+,5,Medium,Pimpri,2023-10-10
R01260,KEM Hospital,O+,5,High,Surat,2023-07-15
R01261,Christian Medical College,O+,3,Medium,Pune,2024-03-10
R01262,Bombay Hospital,O+,9,High,Madurai,2024-01-03
R01263,Ram Manohar Lohia Hospital,A+,5,Low,Allahabad,2024-07-16
R01264,Christian Medical College,A+,2,High,Guwahati,2023-12-01
R01265,Ram Manohar Lohia Hospital,A+,5,Critical,Kolkata,2024-07-06
R01266,ESI Hospital,O+,9,High,Patna,2024-01-11
R01267,Fortis Healthcare,O+,8,Low,Raipur,2024-02-01
R01268,Apollo Hospitals,O+,6,Low,Guwahati,2023-11-11
R01269,Lilavati Hospital,B-,9,High,Howrah,2023-05-14
R01270,Manipal Hospitals,B-,7,Medium,Guwahati,2023-08-06
R01271,Medanta - The Medicity,B+,2,Medium,Chennai,2023-01-28
R01272,Lilavati Hospital,O+,1,High,Patna,2023-09-23
R01273,Medanta - The Medicity,O+,3,High,Mysore,2023-03-18
R01274,Government General Hospital,B+,4,High,Aligarh,2023-06-09
R01275,Safdarjung Hospital,B+,9,Medium,Indore,2023-01-27
R01276,Christian Medical College,O+,5,Critical,Surat,2023-05-25
R01277,Christian Medical College,A+,2,High,Mysore,2024-05-08
R01278,Sassoon General Hospital,O+,10,High,Lucknow,2023-02-25
R01279,Amrita Institute of Medical Sciences,B+,5,Low,Amritsar,2024-03-08
R01280,KEM Hospital,B+,2,High,Delhi,2023-05-07
R01281,Safdarjung Hospital,O+,9,Critical,Surat,2024-01-06
R01282,Lilavati Hospital,O+,6,Medium,Ludhiana,2024-09-20
R01283,Max Super Speciality Hospital,A-,5,Medium,Mumbai,2023-06-15
R01284,Columbia Asia Hospital,O-,2,Medium,Hubballi,2024-05-05
R01285,Medanta - The Medicity,O-,7,Medium,Amritsar,2023-08-25
R01286,Columbia Asia Hospital,B-,7,High,Lucknow,2024-07-24
R01287,Manipal Hospitals,AB+,2,Critical,Guwahati,2024-05-21
R01288,Ram Manohar Lohia Hospital,AB+,10,Medium,Surat,2023-10-12
R01289,Civil Hospital,B+,6,Low,Vadodara,2023-03-03
R01290,Kokilaben Dhirubhai Ambani Hospital,O-,10,Critical,Ludhiana,2023-06-20
R01291,Narayana Health,A-,10,Critical,Gwalior,2024-09-05
R01292,Medanta - The Medicity,A+,3,High,Gwalior,2024-09-26
R01293,Sir Gangaram Hospital,O+,8,Medium,Indore,2023-03-04
R01294,Hinduja Hospital,A+,5,Critical,Chennai,2024-03-29
R01295,Apollo Hospitals,O+,8,Medium,Kolkata,2023-03-29
R01296,Sir Gangaram Hospital,A+,7,Critical,Faridabad,2024-03-17
R01297,Manipal Hospitals,O-,8,Critical,Bhopal,2024-03-12
R01298,Government General Hospital,O+,1,Low,Nashik,2024-08-27
R01299,Civil Hospital,O+,6,Medium,Tiruchirappalli,2023-01-23
R01300,ESI Hospital,O-,3,Medium,Vijayawada,2024-02-27
R01301,Civil Hospital,A+,5,Critical,Bhopal,2023-08-22
R01302,Safdarjung Hospital,B+,2,High,Nagpur,2023-05-14
R01303,Breach Candy Hospital,O+,4,Critical,Solapur,2023-05-10
R01304,Sir Gangaram Hospital,O+,6,Medium,Ahmedabad,2023-10-16
R01305,Primary Health Centre,A-,1,Medium,Vijayawada,2024-06-27
R01306,Ram Manohar Lohia Hospital,O+,2,High,Allahabad,2024-10-27
R01307,Primary Health Centre,A+,2,High,Agra,2023-04-20
R01308,KEM Hospital,O+,9,Medium,Visakhapatnam,2023-12-17
R01309,Safdarjung Hospital,B+,5,Low,Chennai,2023-11-24
R01310,Government General Hospital,B+,5,High,Ahmedabad,2023-09-25
R01311,Columbia Asia Hospital,B+,6,High,Aligarh,2023-06-12
R01312,Manipal Hospitals,A+,10,Medium,Dhanbad,2024-12-01
R01313,Columbia Asia Hospital,B+,3,High,Patna,2024-10-08
R01314,KEM Hospital,B+,9,Low,Kanpur,2024-10-19
R01315,Sir Gangaram Hospital,B+,3,Medium,Meerut,2023-01-08
R01316,Columbia Asia Hospital,O+,4,Medium,Chandigarh,2023-08-16
R01317,Breach Candy Hospital,B+,9,Medium,Nagpur,2024-12-19
R01318,Government General Hospital,B+,10,Low,Hyderabad,2024-12-28
R01319,Primary Health Centre,O+,8,Medium,Surat,2023-10-20
R01320,Bombay Hospital,O+,6,Medium,Bareilly,2023-02-03
R01321,KEM Hospital,A+,8,Low,Srinagar,2023-09-13
R01322,Primary Health Centre,O+,1,Medium,Chennai,2023-03-02
R01323,Fortis Healthcare,O-,4,High,Srinagar,2023-05-08
R01324,Civil Hospital,O+,10,Critical,Chandigarh,2023-01-18
R01325,ESI Hospital,O+,4,High,Amritsar,2024-09-22
R01326,Columbia Asia Hospital,AB-,2,Medium,Bhopal,2024-01-07
R01327,Government General Hospital,B+,2,Medium,Nashik,2024-02-20
R01328,Kokilaben Dhirubhai Ambani Hospital,O+,10,Critical,Aurangabad,2024-05-23
R01329,Columbia Asia Hospital,O+,9,Medium,Tiruchirappalli,2024-07-31
R01330,Christian Medical College,B+,6,High,Ludhiana,2024-10-17
R01331,Fortis Healthcare,A-,7,Low,Delhi,2024-04-07
R01332,Government General Hospital,B+,4,High,Nashik,2024-01-13
R01333,ESI Hospital,O+,3,Medium,Bhopal,2024-03-09
R01334,Lilavati Hospital,B+,3,Medium,Lucknow,2023-11-12
R01335,Max Super Speciality Hospital,AB+,5,Critical,Jaipur,2024-09-29
R01336,Manipal Hospitals,O+,6,Low,Delhi,2023-03-08
R01337,Civil Hospital,B+,2,Critical,Pimpri,2024-01-15
R01338,ESI Hospital,O-,7,High,Nagpur,2024-03-29
R01339,Amrita Institute of Medical Sciences,B+,7,Medium,Solapur,2024-08-27
R01340,Manipal Hospitals,A+,1,Critical,Ahmedabad,2024-11-24
R01341,Sir Gangaram Hospital,A+,7,Medium,Surat,2023-12-23
R01342,Ram Manohar Lohia Hospital,B+,4,High,Varanasi,2024-01-16
R01343,Medanta - The Medicity,A-,4,Critical,Visakhapatnam,2023-10-19
R01344,Breach Candy Hospital,O+,3,Medium,Faridabad,2024-03-11
R01345,Sassoon General Hospital,O+,9,Medium,Ludhiana,2023-06-26
R01346,Christian Medical College,O+,3,High,Mumbai,2023-09-10
R01347,ESI Hospital,AB+,4,Critical,Bhopal,2023-09-15
R01348,Sir Gangaram Hospital,B+,3,Medium,Guwahati,2024-05-06
R01349,Primary Health Centre,A-,8,High,Ranchi,2023-04-19
R01350,Safdarjung Hospital,AB+,8,Low,Kolkata,2023-05-21
R01351,Max Super Speciality Hospital,AB-,10,Medium,Kanpur,2023-09-15
R01352,ESI Hospital,B+,8,High,Allahabad,2024-04-17
R01353,Safdarjung Hospital,O+,5,Medium,Bareilly,2024-03-20
R01354,Safdarjung Hospital,O+,7,Medium,Lucknow,2023-01-03
R01355,Christian Medical College,O+,3,Medium,Pimpri,2023-04-24
R01356,Medanta - The Medicity,AB-,8,Low,Delhi,2023-02-15
R01357,Primary Health Centre,B+,10,Low,Allahabad,2024-07-22
R01358,Ram Manohar Lohia Hospital,O+,2,Medium,Mysore,2023-03-02
R01359,ESI Hospital,A-,8,Medium,Mysore,2023-05-02
R01360,Fortis Healthcare,AB+,6,High,Vadodara,2024-06-10
R01361,Bombay Hospital,B+,2,High,Ludhiana,2023-05-06
R01362,Fortis Healthcare,A+,6,High,Jabalpur,2023-02-09
R01363,Narayana Health,B+,10,Critical,Vijayawada,2023-08-01
R01364,Manipal Hospitals,B+,2,High,Varanasi,2023-01-28
R01365,Civil Hospital,A+,3,Low,Tiruchirappalli,2024-02-27
R01366,Government General Hospital,O+,5,Medium,Lucknow,2024-07-21
R01367,Breach Candy Hospital,B+,1,High,Pimpri,2023-08-24
R01368,AIIMS Hospital,B+,9,High,Visakhapatnam,2023-04-13
R01369,Columbia Asia Hospital,B+,10,Medium,Howrah,2024-04-05
R01370,Bombay Hospital,O+,3,High,Solapur,2024-02-13
R01371,Max Super Speciality Hospital,A+,1,Critical,Rajkot,2023-10-10
R01372,Kokilaben Dhirubhai Ambani Hospital,AB+,6,Critical,Kolkata,2023-04-03
R01373,Medanta - The Medicity,B+,1,High,Guwahati,2024-05-15
R01374,Manipal Hospitals,O+,3,Medium,Dhanbad,2023-06-15
R01375,Primary Health Centre,AB+,7,Critical,Jodhpur,2024-03-09
R01376,Safdarjung Hospital,A+,4,High,Aligarh,2024-06-12
R01377,Breach Candy Hospital,B+,9,High,Allahabad,2023-02-13
R01378,Primary Health Centre,AB-,7,High,Visakhapatnam,2024-07-11
R01379,Government General Hospital,A+,5,Medium,Nagpur,2023-01-14
R01380,Max Super Speciality Hospital,O+,9,Medium,Hubballi,2024-06-13
R01381,Kokilaben Dhirubhai Ambani Hospital,A+,3,Medium,Raipur,2023-04-10
R01382,Government General Hospital,A+,8,Medium,Nagpur,2024-11-17
R01383,Primary Health Centre,A+,8,High,Kolkata,2024-01-11
R01384,Manipal Hospitals,O+,4,High,Agra,2024-04-03
R01385,Kokilaben Dhirubhai Ambani Hospital,B+,1,Medium,Ranchi,2023-04-20
R01386,Safdarjung Hospital,A+,4,Medium,Ranchi,2023-06-01
R01387,Amrita Institute of Medical Sciences,O+,9,Critical,Hyderabad,2024-08-29
R01388,Government General Hospital,A+,10,Low,Indore,2023-02-01
R01389,Safdarjung Hospital,B+,1,Low,Aligarh,2023-04-21
R01390,Kokilaben Dhirubhai Ambani Hospital,A+,3,Low,Bareilly,2023-12-17
R01391,Government General Hospital,O+,8,High,Coimbatore,2024-12-22
R01392,AIIMS Hospital,O+,3,Medium,Varanasi,2023-03-04
R01393,Lilavati Hospital,O+,2,Medium,Kolkata,2024-04-19
R01394,Fortis Healthcare,A+,1,High,Mumbai,2023-03-28
R01395,Breach Candy Hospital,B-,9,Medium,Guwahati,2023-07-20
R01396,Government General Hospital,AB+,10,High,Srinagar,2024-06-04
R01397,Kokilaben Dhirubhai Ambani Hospital,B+,3,High,Aurangabad,2023-02-13
R01398,KEM Hospital,B+,7,Low,Allahabad,2024-02-23
R01399,Narayana Health,O+,10,Low,Srinagar,2024-04-08
R01400,Columbia Asia Hospital,A+,3,Low,Varanasi,2023-04-15
R01401,Christian Medical College,AB-,8,Low,Surat,2023-09-10
R01402,Hinduja Hospital,B+,9,Medium,Pimpri,2023-02-25
R01403,Max Super Speciality Hospital,O+,8,Medium,Hyderabad,2024-04-18
R01404,Max Super Speciality Hospital,A+,5,Low,Vijayawada,2024-12-30
R01405,Bombay Hospital,A-,10,Critical,Raipur,2023-08-23
R01406,Bombay Hospital,AB+,2,Medium,Kota,2023-12-07
R01407,Columbia Asia Hospital,O-,6,Medium,Allahabad,2023-03-23
R01408,Christian Medical College,O-,8,Low,Chennai,2023-02-18
R01409,Medanta - The Medicity,A-,2,Medium,Agra,2023-10-22
R01410,Government General Hospital,A+,6,Critical,Bareilly,2024-01-05
R01411,Bombay Hospital,AB+,7,Medium,Agra,2024-06-27
R01412,Columbia Asia Hospital,B+,9,Medium,Delhi,2023-10-10
R01413,Apollo Hospitals,O+,9,Critical,Raipur,2024-05-18
R01414,Medanta - The Medicity,B-,2,Critical,Guwahati,2023-11-04
R01415,Medanta - The Medicity,B+,1,Medium,Howrah,2023-07-24
R01416,KEM Hospital,O+,7,High,Aligarh,2024-02-15
R01417,Apollo Hospitals,A+,6,Low,Delhi,2023-06-29
R01418,KEM Hospital,O+,10,High,Hubballi,2023-04-27
R01419,Medanta - The Medicity,B+,10,Medium,Jabalpur,2024-12-21
R01420,Amrita Institute of Medical Sciences,O+,10,High,Madurai,2023-07-21
R01421,Safdarjung Hospital,A+,4,High,Ahmedabad,2023-01-26
R01422,ESI Hospital,B+,9,Critical,Ranchi,2023-01-18
R01423,Sassoon General Hospital,O-,1,Medium,Ranchi,2024-08-01
R01424,Columbia Asia Hospital,AB+,7,Medium,Hyderabad,2024-03-21
R01425,Apollo Hospitals,O+,5,Medium,Pimpri,2023-07-06
R01426,ESI Hospital,O+,5,Low,Patna,2023-12-24
R01427,Ram Manohar Lohia Hospital,O+,6,Medium,Surat,2024-06-28
R01428,Primary Health Centre,B+,2,Medium,Aligarh,2024-06-24
R01429,Medanta - The Medicity,A+,3,High,Kota,2024-11-23
R01430,Sassoon General Hospital,O+,9,High,Raipur,2023-12-30
R01431,Primary Health Centre,O+,4,Critical,Dhanbad,2024-04-02
R01432,ESI Hospital,AB-,6,Critical,Agra,2024-03-12
R01433,Amrita Institute of Medical Sciences,AB+,3,High,Jodhpur,2024-12-21
R01434,Max Super Speciality Hospital,O+,3,High,Vijayawada,2024-03-15
R01435,Breach Candy Hospital,A+,9,Medium,Mumbai,2024-09-02
R01436,Hinduja Hospital,AB-,9,Medium,Dhanbad,2023-09-17
R01437,Primary Health Centre,A+,3,Low,Chennai,2024-05-23
R01438,Kokilaben Dhirubhai Ambani Hospital,A+,3,Low,Tiruchirappalli,2023-01-31
R01439,Fortis Healthcare,B+,6,Low,Rajkot,2023-07-29
R01440,ESI Hospital,O+,1,High,Hubballi,2023-05-04
R01441,AIIMS Hospital,O+,5,High,Amritsar,2024-07-28
R01442,Narayana Health,O-,9,High,Jodhpur,2023-01-06
R01443,Fortis Healthcare,A+,9,Low,Raipur,2023-12-08
R01444,KEM Hospital,B+,8,High,Kanpur,2023-07-23
R01445,Columbia Asia Hospital,A+,6,Critical,Visakhapatnam,2024-11-18
R01446,Lilavati Hospital,A+,9,High,Pimpri,2023-07-25
R01447,ESI Hospital,A-,3,High,Delhi,2024-09-13
R01448,Amrita Institute of Medical Sciences,A-,9,Medium,Mysore,2024-02-17
R01449,Ram Manohar Lohia Hospital,B+,8,Medium,Faridabad,2023-06-10
R01450,AIIMS Hospital,A+,1,Medium,Srinagar,2024-03-26
R01451,Primary Health Centre,B+,9,Medium,Jodhpur,2023-09-18
R01452,Safdarjung Hospital,O+,8,High,Surat,2024-03-23
R01453,Government General Hospital,O+,8,Critical,Tiruchirappalli,2024-02-08
R01454,Apollo Hospitals,O+,6,Medium,Ranchi,2024-03-23
R01455,Fortis Healthcare,O+,9,Critical,Faridabad,2023-06-02
R01456,Christian Medical College,B+,8,High,Lucknow,2023-03-22
R01457,Medanta - The Medicity,O+,2,Low,Ahmedabad,2023-12-28
R01458,Apollo Hospitals,O+,6,Medium,Varanasi,2024-08-22
R01459,Ram Manohar Lohia Hospital,A+,8,Critical,Rajkot,2023-03-07
R01460,Safdarjung Hospital,O+,6,Medium,Kanpur,2024-06-21
R01461,Ram Manohar Lohia Hospital,B+,9,High,Coimbatore,2023-09-04
R01462,Fortis Healthcare,A+,5,Medium,Thane,2023-05-22
R01463,Manipal Hospitals,O+,8,Medium,Ludhiana,2024-12-17
R01464,Safdarjung Hospital,O+,10,Medium,Gwalior,2024-05-01
R01465,ESI Hospital,AB+,2,Critical,Dhanbad,2023-01-20
R01466,Amrita Institute of Medical Sciences,A+,5,Low,Chennai,2023-02-02
R01467,Bombay Hospital,B+,1,Critical,Visakhapatnam,2023-02-28
R01468,Bombay Hospital,B+,5,Critical,Rajkot,2023-09-30
R01469,Breach Candy Hospital,O-,7,High,Howrah,2024-02-17
R01470,Columbia Asia Hospital,O+,1,High,Ranchi,2024-02-29
R01471,ESI Hospital,O+,10,Critical,Pimpri,2024-03-11
R01472,Safdarjung Hospital,A+,3,Critical,Meerut,2023-04-13
R01473,Safdarjung Hospital,B+,6,High,Raipur,2023-11-15
R01474,Narayana Health,B+,1,Medium,Dhanbad,2023-12-05
R01475,Government General Hospital,B+,3,Critical,Gwalior,2024-10-03
R01476,KEM Hospital,A+,8,Critical,Vadodara,2024-08-26
R01477,Civil Hospital,AB+,9,Medium,Solapur,2023-01-26
R01478,KEM Hospital,B+,7,High,Delhi,2023-03-11
R01479,Government General Hospital,AB+,4,High,Nagpur,2023-04-30
R01480,Civil Hospital,A+,7,High,Madurai,2023-02-21
R01481,Hinduja Hospital,B+,7,High,Kota,2024-04-02
R01482,Fortis Healthcare,O+,7,Medium,Vadodara,2024-08-25
R01483,Ram Manohar Lohia Hospital,B+,8,Critical,Kolkata,2024-05-12
R01484,Government General Hospital,O+,4,High,Lucknow,2024-11-13
R01485,Narayana Health,O+,4,Critical,Hubballi,2024-04-23
R01486,Breach Candy Hospital,O+,9,High,Meerut,2023-05-08
R01487,Hinduja Hospital,A+,8,Critical,Kota,2023-09-16
R01488,Apollo Hospitals,A-,4,High,Surat,2023-02-08
R01489,District Hospital,AB+,6,Medium,Amritsar,2023-01-21
R01490,Lilavati Hospital,O+,9,Medium,Guwahati,2024-11-01
R01491,Safdarjung Hospital,O+,6,Medium,Hyderabad,2023-09-26
R01492,Ram Manohar Lohia Hospital,B+,5,Medium,Meerut,2024-08-22
R01493,Sassoon General Hospital,A+,7,Medium,Srinagar,2023-08-30
R01494,Government General Hospital,B+,2,High,Faridabad,2024-07-10
R01495,Amrita Institute of Medical Sciences,B+,8,Critical,Coimbatore,2024-07-19
R01496,Sassoon General Hospital,O+,7,Critical,Raipur,2023-03-11
R01497,Christian Medical College,B+,6,Critical,Chennai,2024-07-30
R01498,KEM Hospital,B+,3,Low,Ranchi,2024-12-17
R01499,Kokilaben Dhirubhai Ambani Hospital,A+,9,Medium,Lucknow,2024-12-25
R01500,Bombay Hospital,A+,2,High,Ahmedabad,2024-10-08
R01501,Fortis Healthcare,B+,4,High,Ludhiana,2024-12-14
R01502,Hinduja Hospital,B+,2,Medium,Allahabad,2023-10-04
R01503,Bombay Hospital,AB+,6,Medium,Chennai,2024-08-10
R01504,Ram Manohar Lohia Hospital,O+,7,High,Howrah,2023-01-04
R01505,Civil Hospital,A+,9,High,Jaipur,2023-11-19
R01506,Breach Candy Hospital,B+,6,High,Vijayawada,2023-09-13
R01507,Medanta - The Medicity,O+,6,Low,Guwahati,2024-11-14
R01508,Breach Candy Hospital,B+,5,High,Allahabad,2024-12-25
R01509,Government General Hospital,B-,10,Medium,Surat,2023-03-09
R01510,Ram Manohar Lohia Hospital,B+,10,Medium,Kanpur,2023-11-21
R01511,Fortis Healthcare,B+,4,Medium,Coimbatore,2023-06-26
R01512,Primary Health Centre,A+,10,High,Jodhpur,2023-02-13
R01513,Sir Gangaram Hospital,A+,4,Medium,Pimpri,2023-09-19
R01514,Amrita Institute of Medical Sciences,A+,4,Medium,Nashik,2024-09-17
R01515,Breach Candy Hospital,O+,5,Critical,Kanpur,2024-09-15
R01516,Breach Candy Hospital,A-,1,Critical,Amritsar,2024-05-28
R01517,Civil Hospital,O-,2,Low,Lucknow,2023-02-08
R01518,KEM Hospital,O+,3,Critical,Howrah,2024-08-26
R01519,Columbia Asia Hospital,O+,7,Medium,Varanasi,2023-11-01
R01520,Medanta - The Medicity,O+,1,Medium,Ludhiana,2024-10-24
R01521,Apollo Hospitals,A+,3,Critical,Surat,2024-09-04
R01522,Hinduja Hospital,AB+,7,Medium,Nagpur,2024-05-23
R01523,Safdarjung Hospital,O+,6,High,Solapur,2024-02-09
R01524,Christian Medical College,A+,2,High,Tiruchirappalli,2024-09-12
R01525,Columbia Asia Hospital,B+,4,Medium,Meerut,2024-06-25
R01526,District Hospital,A+,1,Medium,Nagpur,2024-05-19
R01527,Fortis Healthcare,AB+,5,Medium,Raipur,2024-10-16
R01528,Narayana Health,A+,2,Low,Kolkata,2023-08-18
R01529,Medanta - The Medicity,B+,8,Critical,Coimbatore,2024-10-25
R01530,AIIMS Hospital,O+,10,Medium,Srinagar,2023-03-08
R01531,AIIMS Hospital,A+,6,Critical,Vadodara,2023-07-23
R01532,Bombay Hospital,O+,1,High,Vadodara,2024-04-19
R01533,District Hospital,A+,2,Medium,Raipur,2024-08-27
R01534,Fortis Healthcare,A+,4,High,Hyderabad,2024-03-25
R01535,Primary Health Centre,B+,3,Critical,Vadodara,2024-12-02
R01536,KEM Hospital,O+,9,Low,Chennai,2023-05-04
R01537,Kokilaben Dhirubhai Ambani Hospital,O+,1,Low,Agra,2024-02-29
R01538,Sassoon General Hospital,A+,7,Critical,Faridabad,2024-01-27
R01539,Christian Medical College,A+,9,Medium,Chandigarh,2024-09-09
R01540,Manipal Hospitals,O+,9,High,Visakhapatnam,2024-07-23
R01541,Sassoon General Hospital,O+,6,Low,Chennai,2023-10-27
R01542,District Hospital,A+,7,High,Rajkot,2023-04-15
R01543,Christian Medical College,AB+,8,High,Jabalpur,2024-02-25
R01544,Medanta - The Medicity,O+,3,Medium,Ahmedabad,2024-01-27
R01545,ESI Hospital,A+,5,Critical,Jaipur,2023-04-12
R01546,Civil Hospital,A+,4,Critical,Visakhapatnam,2023-06-02
R01547,Max Super Speciality Hospital,A-,9,High,Ahmedabad,2023-08-10
R01548,Safdarjung Hospital,O+,9,Low,Chennai,2024-05-11
R01549,Narayana Health,A+,4,Medium,Surat,2023-10-21
R01550,Apollo Hospitals,O+,2,Low,Aligarh,2023-02-20
R01551,Primary Health Centre,O+,1,Critical,Indore,2024-05-11
R01552,Primary Health Centre,AB+,3,Low,Varanasi,2024-05-06
R01553,Narayana Health,A+,2,Medium,Varanasi,2024-08-07
R01554,ESI Hospital,O-,5,High,Chennai,2023-09-30
